accommodationId,hostId,name,description,listingUrl,neighborhoodOverview,accommodates,location,bathrooms,bathroomsText,bedrooms,beds,instantBookable,reviewsPerMonth,latitude,longitude,propertyTypeId,roomTypeId,lastUpdated
6922683,12049815,Bright charming house close to 3 Arena,"Our newly renovated 2 1/2 bedroom house is truly charming. The space is bright and light whilst also retaining original features such as an exposed brick fireplace. There is also a pretty south facing garden complete with its own vine, apple and olive tree - perfect for a mid-morning coffee! Ideally located for 3Arena, Lansdowne Road (Aviva), Silicon Docks, IFSC and city centre.<br /><br /><b>The space</b><br />The space comfortably fits 4 adults. There is a large master bedroom, another double room and a small room off the master bedroom with a sofa bed.<br /><br />The bathroom has a rainforest shower and a large bath. <br /><br />The kitchen/dining area is the heart of the house, with its modern white units, farmhouse dining table and large windows and sliding door to the small sheltered south-facing garden. On a sunny morning, why not have your coffee al fresco beside our olive, apple and bay trees?<br /><br />The living room is a cosy space and with lots of sheepskins, a gloriously",https://www.airbnb.com/rooms/6922683,"Ringsend is the best little community in Dublin! Red brick terraces, friendly people, wonderful cafes and restaurants...  All this, within only a 20 minute walk of the city centre (or a 5 minute bus journey) and a 10 minute walk of Sandymount Strand. It is a true Dublin experience! We are also just a 15 minute walk to the 3 Arena.",4,Dublin,,1 bath,2,2,false,0.07,53.34138,-6.22585,21,4,2020-10-22
27417706,206169848,Bright 3 bedroom home in the heart of Dublin,"Right in the very heart of Dublin,  just south of the river Liffey, this bright, cosy and well-appointed home is an ideal spot from which to base yourself while you enjoy the city.<br /><br />There are three comfortable bedrooms, a bathroom, a handsome living area and a modern and well-equipped kitchen area.<br /><br />There are also a number of interesting features in the property- such as a skylight in the attic bedroom (ideal for the stargazers among you!) and an attractive fireplace!<br /><br /><b>The space</b><br />The property is a semi-detached townhouse, ideal for families and small groups, though also a great option for those coming to Dublin for business, couples and even solo travellers!<br /><br />There are three bedrooms, all of them are bright, with earthy, wooden accents. The attic bedroom comes with a skylight. Each of them is equipped with a double bed. The bathroom has a shower/bath combo, so you can have a nice soak after your time out and about if you so choose! The",https://www.airbnb.com/rooms/27417706,"Just South of the River Liffey, you will be staying in the most convenient location Dublin has to offer, close to most attractions by foot, and with easy access to public transport (Bus, Luas, Dublin Bikes). You’ll be a short walk from Trinity College and its amazing library, The Book of Kells, and stone’s throw from O’Connell, Grafton Street and the buzzing temple bar.<br /><br />You’ll be spoilt for great restaurants, pubs and cafes nearby in Temple Bar and South William Street.<br /><br />Please take a look at the guidebook on my listing for recommended places to eat and drink in the area!",6,Dublin,,1 bath,3,3,false,0.27,53.34066,-6.23273,21,4,2020-10-17
44637652,360474927,Luxury Holiday Home,"My place is situated in the heart of the Burren, on the Wild Atlantic Way.  A wildly diverse ecosystem awaits any visitor to this corner of County Clare, dedicated a Special Area of Conservation by the EU. 2 km from Ballyvaughan and the sea, and surrounded by  Ireland’s 900 native plants species. You will love my place because of the comfy bed, the cosiness, the kitchen, and the views. Ideal for families (with kids), and big groups,  Aillwee Caves and Birds of Prey park right next door.",https://www.airbnb.com/rooms/44637652,,11,Clare,,4 baths,6,7,true,3.13,53.08886,-9.14298,21,4,2020-10-21
32638148,41138950,Cosy double En-suite with Shower,"Cosy double en-suite with shower in Dublin 4, less than 5 mins walk to the Aviva Stadium, 8 mins walk to the 3 Arena and 10 mins to the city centre.<br /><br />We have a free parking space available for guests who choose to drive.<br /><br />We have an abundance of cosy/quirky bars and restaurants on our doorstep but if that isn’t you, we are also located right beside Sandymount strand and Irishtown nature park which has beautiful walks all the way out to Poolbeg lighthouse (highly recommended).",https://www.airbnb.com/rooms/32638148,,2,Dublin,,1 private bath,1,1,true,0.05,53.33869,-6.22264,21,4,2020-10-17
37906802,264806441,Sonder *Monthly Discounts* 3BR Near Pearse Square Park,"Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email, or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials pro",https://www.airbnb.com/rooms/37906802,"Known as 'Silicon Docks', Docklands is filled with trendy eateries and premier coffee shops. This modern mecca provides endless entertainment through concerts, restaurants, and architecture. Travel back in time at The Irish Emigration museum, take a stroll through Pearse Square Park, or catch a live show at the stunning Bord Gáis Energy Theatre.",6,Dublin,,2 baths,3,3,true,0.31,53.34538,-6.23565,21,4,2020-10-21
20630404,40572054,Entire home at Cliffs of Moher,"Bright & spacious, up in the clouds with panoramic views across Lahinch bay, nestled right beside the Cliffs of Moher :)<br /><br /><b>The space</b><br />Beside the Cliffs of Moher with rolling views all the way down to Lahinch Bay. Sunrises and sunsets. Local village of Liscannor, famous for fish, craic and slabs of stone. A nook of cosy to do as you please, chill, surf, read or frolic in the Burren.<br /><br /><b>Guest access</b><br />Entire house available to guests",https://www.airbnb.com/rooms/20630404,,5,Clare,,2 baths,3,3,true,1.18,52.96114,-9.41583,21,4,2020-10-21
21558196,5047084,Lovely penthouse - Best in Dublin City Center,"Modern double bedroom with bathroom in one of the city's finest apartment.<br /><br />This is a beautiful 2 bedrooms penthouse located in the hearth of Dublin's historic Georgian quarter, one of the most quite and cool area of Dublin!<br /><br /><b>The space</b><br />Cozy apartment with private double bedroom located in a nice and quiet street, 10 walk from the City Center (Grafton street), 10 walk from Grand Canal Dock and 1 min from to the canal.<br /><br />Breakfast is not included, but there is full access to kitchen if desired and tea & coffee is supplied.<br />Towels are also supplied with the room.<br /><br /><b>Guest access</b><br />Guest access is inclusive of master bedroom, private bathroom, all common areas and terrace.",https://www.airbnb.com/rooms/21558196,,2,Dublin,,1 private bath,1,1,false,0.25,53.33498,-6.24645,21,4,2020-10-17
15270427,85117550,Family holiday home close to beach,"Holiday home in the popular seaside town of Lahinch on the Wild Atlantic Way, renowned location for surfing and golf.   <br />5 minutes walk to the beach and main street with restaurants & bars in abundance.<br />Plenty of attractions close by, Cliffs of Moher, Aliwee Caves, Doolin, The Burren, World famous Lahinch & Doonbeg Golf Courses and the popular wedding town of Ennistymon. <br />Easy drive to Shannon Airport, 50 minutes approx.<br /><br /><b>The space</b><br />Comfortable family holiday home, well equipped kitchen, large living room, 3 bedrooms and 2 bathrooms.  Patio at rear of the house.<br /><br /><b>Guest access</b><br />All areas of the house",https://www.airbnb.com/rooms/15270427,"Located in residential area of Lahinch, other rental properties are closeby",6,Clare,,2 baths,3,3,true,2.35,52.93029,-9.33747,21,4,2020-10-21
23387578,103478465,Double Bedroom in Temple Bar City center,"Everything is green and all pubs are booming. Stay in our well located apartment where you can easily walk to the world famous Temple Bar (2 min), Trinity College (5 min),Dublin Castle (30 sec), Grafton Street, St.Patrick´s Cathedral, the Spire, the Jamenson Distilery and the Guinness Store(15 minutes) .Very close to bus stops, subway (Luas) ,train (Dart), supermarkets, coffee shops, etc. During the weekend there can be some noise from the pubs but we always have ear plugs for light sleepers :)<br /><br /><b>The space</b><br />Unique view at the beautiful City Hall and the city skyline. Lots of light and glass to enjoy the view. Easy access to everything the city has to offer. Forget taking a bus - enjoy everything on foot and save money for good food and drinks.<br />There might be construction noise going on.<br /><br /><b>Guest access</b><br />Guests will be able to access the kitchen and bathroom, but can also feel free to hang out in the living room with us.",https://www.airbnb.com/rooms/23387578,"Temple Bar! What is there to say? One of the most famous party districts ever. Lots of unique pubs, crazy nightlife, restaurants, Irish live music everywhere, and lots of fun loving tourists. From here you can easily get to the airport buy bus - the stop is almost in front of the building. Also, get to all tourist attractions on foot - the Guinness Factory - Harry Potters Library from the movies - Jameson Destillery - City Center - etc.",2,Dublin,,1 shared bath,1,1,false,1.60,53.34385,-6.26852,21,4,2020-10-22
32054227,171117393,Liams Cottage Doolin Co Clare,"4 km to Doolin 4 km to Lisdoonvarna. 9 km to cliffs of moher. 1km from Cliffs of Moher park and ride.<br /><br />Regular ferry service to the Aran islands and sightseeing boat service to the cliffs from Doolin pier.<br /><br />Local activities pitch and putt. Lahinch Golf course. Surfing lessons available, pony and horse riding, rock climbing, guided walking tours.<br /><br />Complimentary breakfast served. Tea coffee, eggs with beans or ham, toast with jam or marmalade and yougert. Help to start you off for the day.<br /><br /><b>The space</b><br />Newly renovated cottage. Comfortable single bed. Use of sitting room with TV and solid fuel stove.<br /><br /><b>Guest access</b><br />Our guests are free to use the kitchen for tea or coffee. Washing machine iron and board is available. The use of our outdoor grill is available  if you wish to cook some food the local butcher has excellent meats, fresh fish also available from our local supplier.<br />Our guests are welcome to be at home t",https://www.airbnb.com/rooms/32054227,"Our place is on the main road to the cliffs of Moher. It's convenient to get to Doolin village and pier. Lisdoonvarna famous for its match makeing festival and spa wells is less than 4 km away.<br />Doolin Music house just a short walk away less than 5 mins. See ""doolin music house"" on line. We can arrange booking.",1,Clare,,1 shared bath,1,1,true,5.06,53.01622,-9.32657,22,4,2020-10-21
