AccommodationId,ReviewDate,ReviewId,ReviewerName,Comments
8005634,2018-06-08,113,61294684,Chase,"Great place to stay, Bart was very kind and helpful during my stay. I would highly recommend. Until next time!"
8005634,2018-06-13,114,102283114,Megan,"Stayed with a friend at Bart’s place and loved our time there! Bart is an incredible host with a wealth of knowledge of the city. He gave us lots of tips for places to go and went out of his way to help us enjoy our time in Dublin. The room was comfortable, clean, and he even provided snacks for our stay! Would definitely stay with him again next time in Dublin!"
8005634,2018-07-06,115,23399698,Elisa,"Bart was one of the best hosts I've ever had. The hospitality, great tips, great location ... I had a great time and a wonderful stay!"
8005634,2018-07-08,116,32299357,Dan,Bert was a fantastic host and made me feel right at home from the start. The accommodation is basic but clean and in a fantastic location. I’d stay here again any time I’m in Dublin.
8005634,2018-07-11,117,199471889,Dāvis,brilliant place where to stay!
8005634,2018-07-15,118,93596794,André,"Check in was very uncomplicated and we appreciated the hospitality. Thanks for the doughnuts! :) The apartment itself was quite small and thus looked a little bit different in real life compared to the online pictures unfortunately. On top of that, it was quite expensive compared to another apartment we stayed in. However, all in all we have had a good stay :)"
8005634,2018-07-16,119,111719270,Dineo,Great centrally- located apartment in an ideal location for city travelers. Will definitely book it again in the future.
8005634,2018-07-19,120,176461356,Beth,"Bart’s place is super convenient to O’Connell street. We could walk there in minutes and have access to all forms of public transportation. The place is small and we shared a bathroom with his mom, which I didn’t expect. She was very accommodating however and she and Bart provided us with some food for breakfast and lunch. Can’t beat the location!"
8005634,2018-08-23,121,54850075,Karissa,"Bart's apartment is literally right next to the Spire on O'Connell street which was excellent for us to get back and forth when we were shopping and after work for the day. He had great suggestions on where to go and things to see on our days off of work. When trying to find the apartment, make sure that you walk down the street for at least 2 -3 minutes. We were really confused since it didn't say how long we would be walking and we thought we had missed the apartment. Once you pass the street on your left with the Spire, you have just a few more feet to go :) "
8005634,2018-08-26,122,58277724,Jeonghwan,Good place in the City
8005634,2018-09-09,123,212877411,Aj,Amazing host! Worked with me when I was delayed coming into town.
8005634,2018-09-24,124,39727217,John,"Bart’s apartment is a short walk from the sights of Dublin, while still maintaining peace and quiet at night. After a long day of sightseeing, it was great to lay down and watch some Netflix. Would recommend for simple lodging!"
8005634,2018-09-27,125,105461395,Michael,"Bart’s place is wonderful. Close to city centre, restaurants, tourist spots and even grocery store. Will definitely recommend this place if anyone come to Dublin and looking for accommodation."
8005634,2018-10-05,126,105949446,Bill,This place was excellent. Great hospitality and very comfortable rooms. It was a perfect location and we really enjoyed our stay
8005634,2018-10-06,127,177619042,Toshiyuki,Outstanding location and the host is a nice person.
8005634,2018-10-14,128,14734079,Maya,"We enjoyed staying in Dublin here, and it had everything we were after for a weekend break! Thanks!"
8005634,2018-10-19,129,122590052,Tom,"super centrally located spot close to all tourism attractions, host was very helpful and presented with overwhelming hospitality! great value, great place, comfy room!"
8005634,2018-10-31,130,24832122,MengDa,Very friendly host
8005634,2018-11-04,131,220598543,Helena,Wonderful space.  Great host.
8005634,2018-11-07,132,2923691,Bart,"Room is not in o Connel Street, but in a parallel Street. Bartek is a friendly guy. He lives in the appartment with his mother. Bathroom is shared and small. Very secured place. You have to enter a code at the street-gate, a code at the main entrance and of course the key of the appartment."
8005634,2018-11-11,133,76157450,Pilar,"Great location,walking distance from everywhere.The house is really clean and cosy.2min walk from the airport shuttle bus stop.Bart is a lovely guy always Willing to help and very approchable."
8005634,2018-11-24,134,32749165,Dovilė,Bart's place is in the very city center. It is warm and cozy. Bart is very helpful and waited for us at the gate entrance - thank you a lot! :) The kitchen was extremely useful for us. And the shower was probably the best in the city (knowing how powerless they usually are). Thank you again! It was nice meeting you and your mother :)
8005634,2018-11-27,135,221646955,Teodora,"A perfect place to stay at, if you're going to Dublin. The location is central, so everything is in a walking distance. The room itself is comfortable, with 2 big beds. The whole flat, though small, provides all the necessities. And, not the least, the host is amazing, welcoming and super friendly! :)"
8005634,2018-12-03,136,222065055,Carol,"Bart is a great host and a lovely man. The location is fantastic but this apartment is shocking. Dated, dirty and cramped. Bathroom full of mould. Bath has a hole in the bottom held together with silicone. Kitchen small and dirty. No front on cooker. Divan bed has stains on it. Generally very dated and not worth what we paid for it"
8005634,2018-12-20,137,152056309,Felicia,"Bart is a lovely host! Incredibly friendly and eager to share advice on whatever you may be seeking in Dublin. The location is truly great, I would recommend this!"
8005634,2018-12-23,138,48088978,Ti,"Great location! Everything was within walking distance. Bart and his mother are very nice people, you can ask Bart for great local tips!"
8005634,2019-01-01,139,128114174,Daniel,"Friendly, approachable host with an apartment in the perfect location in central Dublin. Communication was clear and prompt, B was kind and offered to go out of his way for us. Would definitely recommend."
8005634,2019-01-07,140,224250980,Luz,"El espacio de B tiene una ubicación inmejorable pues está a una cuadra de la Avenida principal, todo queda cerca. Paradas de autobuses, el autobús para el aeropuerto y de tours especiales, restaurantes y tiendas. B. es muy amable y está siempre listo a ayudarte.  La habitación es pequeña para dos personas  pero tiene todo lo necesario. Una magnífica opción"
8005634,2019-01-15,141,119153971,Sierra,Bart is a wonderful host! He was so hospitable and easygoing. As soon as I arrived I felt at home and comfortable communicating with him. He also shared lots of information about the city and went above and beyond to make my stay special! Amazing experience!
